,city,country,population,year
4881,Al Mahallah al Kubra,Egypt,442884.0,2006
3574,Xiangtan,China,441968.0,1990
7640,Gold Coast,Australia,441879.0,2001
6788,Kansas City,United States,441861.0,2000
9061,Ndola,Zambia,441624.0,2000
1527,Kaliningrad,Russia,441376.0,2013
8846,Constantine,Algeria,440842.0,1987
1705,Cheboksary,Russia,440621.0,2002
4309,Rajshahi,Bangladesh,440604.0,2011
9570,Lilongwe,Malawi,440471.0,1998
5666,Aguascalientes,Mexico,440425.0,1990
2036,Magnitogorsk,Russia,440321.0,1989
1713,Kirov,Russia,440240.0,1989
7351,Santiago de Cuba,Cuba,440084.0,1994
5361,Nagasaki,Japan,439903.0,2012
6255,Mesa,United States,439611.0,2010
2018,Nizhny Tagil,Russia,439521.0,1989
5721,Torreón,Mexico,439436.0,1990
5502,San Jose Del Monte,Philippines,439090.0,2007
3195,Manchester,United Kingdom,438752.0,2001
4515,Raipur,India,438639.0,1991
5671,Mexicali,Mexico,438377.0,1990
8681,Callao,Peru,438326.0,2007
5307,Nishinomiya,Japan,438105.0,2000
4564,Petaling Jaya,Malaysia,438084.0,2000
7145,Virginia Beach,United States,437964.0,2010
466,Murcia,Spain,437667.0,2011
6973,Portland,United States,437319.0,1990
4875,Al Mansurah,Egypt,437311.0,2006
8015,Uberlândia,Brazil,437111.0,1996
4704,Karaganda,Kazakhstan,436864.0,1999
5901,San Nicolás de los Garzas,Mexico,436603.0,1990
8214,Niterói,Brazil,436155.0,1991
3922,Bandar Abbas,Iran,435751.0,2011
4645,Bien Hoa,Vietnam,435400.0,1999
3847,Orumiyeh,Iran,435200.0,1996
6787,Kansas City,United States,435146.0,1990
5808,Toluca,Mexico,435125.0,2000
7517,Montería,Colombia,434950.0,2014
5797,Tlaquepaque,Mexico,434710.0,1995
7542,Pasto,Colombia,434486.0,2014
8223,Belford Roxo,Brazil,434474.0,2000
5838,Cuautitlán Izcalli,Mexico,433830.0,2000
6161,Brampton,Canada,433806.0,2006
8226,São João de Meriti,Brazil,433713.0,1996
8117,Londrina,Brazil,433369.0,2000
7975,Cuiabá,Brazil,433101.0,1996
9143,Ogbomosho,Nigeria,433030.0,1991
4043,Yazd,Iran,432194.0,2006
1526,Kaliningrad,Russia,431902.0,2010
7851,Feira de Santana,Brazil,431730.0,2000
1561,Ivanovo,Russia,431721.0,2002
9597,Beira,Mozambique,431583.0,2007
1543,Bryansk,Russia,431526.0,2002
3382,Edinburgh,United Kingdom,431393.0,2001
8434,Sorocaba,Brazil,431370.0,1996
7375,Carrefour,Haiti,430250.0,2009
1525,Kaliningrad,Russia,430003.0,2002
6310,Fresno,United States,429583.0,2000
6305,Long Beach,United States,429433.0,1990
3462,Foshan,China,429410.0,1990
2997,Göteborg,Sweden,429339.0,1987
4493,Moradabad,India,429214.0,1991
5511,Bacolod,Philippines,429076.0,2000
7614,Newcastle,Australia,429000.0,1990
1747,Kursk,Russia,428741.0,2013
1022,Bratislava,Slovakia,428672.0,2001
5231,Yokosuka,Japan,428645.0,2000
3708,Weifang,China,428522.0,1990
5856,Morelia,Mexico,428486.0,1990
7554,Pereira,Colombia,428397.0,2005
6058,Veracruz,Mexico,428323.0,2010
5523,Cagayan De Oro,Philippines,428000.0,1995
8437,Santos,Brazil,427273.0,1991
5812,Ciudad López Mateos,Mexico,427192.0,1995
1409,Luhans´k,Ukraine,427187.0,2012
5484,Sana'a,Yemen,427185.0,1987
5743,Durango,Mexico,427135.0,2000
1372,Makiïvka,Ukraine,427000.0,1990
5215,Machida,Japan,426987.0,2010
8429,Ribeirão Preto,Brazil,426819.0,1991
8618,Aracaju,Brazil,426580.0,1996
2723,Malatya,Turkey,426381.0,2012
5232,Yokosuka,Japan,426178.0,2005
4502,Durgapur,India,425836.0,1991
2689,Kayseri,Turkey,425776.0,1990
8225,São João de Meriti,Brazil,425772.0,1991
3416,Wuhu,China,425740.0,1990
3632,Pingxiang,China,425579.0,1990
8425,São José dos Campos,Brazil,425515.0,1991
7052,El Paso,United States,425259.0,1980
7144,Virginia Beach,United States,425236.0,2000
5627,Hsinchu,Taiwan,425071.0,2012
6594,Atlanta,United States,425022.0,1980
1371,Makiïvka,Ukraine,425000.0,1989
6033,Xalapa-Enríquez,Mexico,424755.0,2010
9588,Matola,Mozambique,424662.0,1997
5563,Marikina,Philippines,424610.0,2007
5698,Tuxtla Gutiérrez,Mexico,424579.0,2000
5341,Takamatsu,Japan,424490.0,2012
5123,Al Ladhiqiyah,Syria,424392.0,2004
1744,Kursk,Russia,424239.0,1989
44,Thessaloniki,Greece,424220.0,1991
3226,Leeds,United Kingdom,424194.0,1991
8695,Chiclayo,Peru,424004.0,1993
6990,Pittsburgh,United States,423959.0,1980
8019,Juiz de Fora,Brazil,423913.0,1996
4689,Shymkent,Kazakhstan,423902.0,1999
7352,Santiago de Cuba,Cuba,423392.0,2002
6004,Matamoros,Mexico,422711.0,2005
2656,Mersin,Turkey,422357.0,1990
7597,San Juan,Puerto Rico,421958.0,2000
5244,Toyama,Japan,421953.0,2010
3671,Yingkou,China,421589.0,1990
4424,Amravati,India,421576.0,1991
4124,Sialkot,Pakistan,421502.0,1998
5272,Toyota,Japan,421487.0,2010
4821,Kathmandu,Nepal,421258.0,1991
5243,Toyama,Japan,421239.0,2005
4878,Tanta,Egypt,421076.0,2006
9442,Monrovia,Liberia,421053.0,1984
5234,Yokosuka,Japan,420997.0,2012
5716,Saltillo,Mexico,420947.0,1990
5242,Toyama,Japan,420804.0,2000
2093,Tomsk,Russia,420730.0,1979
3536,Anyang,China,420332.0,1990
6597,Atlanta,United States,420279.0,2010
5216,Machida,Japan,420243.0,2012
7998,Contagem,Brazil,419975.0,1991
4021,Zahedan,Iran,419886.0,1994
1704,Cheboksary,Russia,419592.0,1989
4022,Zahedan,Iran,419518.0,1996
8159,Jaboatão,Brazil,419479.0,1991
5340,Takamatsu,Japan,419429.0,2010
7688,Auckland,New Zealand,419418.0,2006
8303,Caxias do Sul,Brazil,419406.0,2010
8440,Santos,Brazil,419086.0,2010
8221,Campos dos Goytacazes,Brazil,418725.0,2010
5510,Iloilo,Philippines,418710.0,2007
5089,Kirkuk,Iraq,418624.0,1987
2037,Magnitogorsk,Russia,418545.0,2002
2,Tirana,Albania,418495.0,2011
6596,Atlanta,United States,418371.0,2000
5233,Yokosuka,Japan,418325.0,2010
7672,Canberra,Australia,418292.0,2011
4053,Ardebil,Iran,418262.0,2006
5339,Takamatsu,Japan,418125.0,2005
9049,Kolwezi,Zaire,417810.0,1994
3905,Rasht,Iran,417748.0,1996
4934,As Suways,Egypt,417526.0,1996
9043,Kisangani,Zaire,417517.0,1994
6502,Colorado Springs,United States,417341.0,2010
8444,Mauá,Brazil,417064.0,2010
6816,Omaha,United States,416969.0,2010
5332,Fukuyama,Japan,416547.0,2000
9316,Arusha,Tanzania,416442.0,2012
4205,Ashgabat,Turkmenistan,416400.0,1991
4454,Bikaner,India,416289.0,1991
5245,Toyama,Japan,416223.0,2012
2109,Ulan-Ude,Russia,416079.0,2013
1500,Arkhangelsk,Russia,415921.0,1989
8439,Santos,Brazil,415747.0,2000
1544,Bryansk,Russia,415721.0,2010
236,Lyon,France,415487.0,1990
3751,Dukou,China,415466.0,1990
1327,Szczecin,Poland,415399.0,2002
7389,San Salvador,El Salvador,415346.0,1992
1746,Kursk,Russia,415159.0,2010
5956,Culiacán,Mexico,415046.0,1990
8361,Joinville,Brazil,414972.0,2000
7535,Santa Marta,Colombia,414387.0,2005
5611,Taoyuan,Taiwan,413488.0,2012
5254,Gifu,Japan,413367.0,2005
5255,Gifu,Japan,413136.0,2010
2635,Eskisehir,Turkey,413082.0,1990
5237,Fujisawa,Japan,413064.0,2012
8116,Londrina,Brazil,412894.0,1996
7917,Vila Velha,Brazil,412575.0,2010
1745,Kursk,Russia,412442.0,2002
5008,Yogyakarta,Indonesia,412392.0,1990
8438,Santos,Brazil,412288.0,1996
5271,Toyota,Japan,412141.0,2005
1986,Stavropol,Russia,412116.0,2013
1326,Szczecin,Poland,412000.0,1990
1328,Szczecin,Poland,411900.0,2005
2039,Magnitogorsk,Russia,411880.0,2013
5531,General Santos,Philippines,411822.0,2000
6056,Veracruz,Mexico,411582.0,2000
1670,Tver,Russia,411548.0,1979
4436,Bhubaneswar,India,411542.0,1991
1023,Bratislava,Slovakia,411228.0,2011
9313,Dodoma,Tanzania,410956.0,2012
1545,Bryansk,Russia,410837.0,2013
3537,Pingdingshan,China,410775.0,1990
8734,Barcelona,Venezuela,410643.0,2000
5051,Manado,Indonesia,410481.0,2010
3554,Xiangfan,China,410407.0,1990
5822,Chimalhuacán,Mexico,410031.0,1995
3575,Zhuzhou,China,409924.0,1990
5236,Fujisawa,Japan,409657.0,2010
5256,Gifu,Japan,409655.0,2012
1330,Szczecin,Poland,409211.0,2012
5273,Toyota,Japan,409157.0,2012
3538,Jiaozuo,China,409100.0,1990
1563,Ivanovo,Russia,409075.0,2013
5548,Pasay,Philippines,409000.0,1995
1672,Tver,Russia,408903.0,2002
1674,Tver,Russia,408877.0,2013
5805,Tonala,Mexico,408759.0,2010
6815,Omaha,United States,408637.0,2000
4133,Bahawalpur,Pakistan,408395.0,1998
1562,Ivanovo,Russia,408330.0,2010
5296,Hirakata,Japan,407978.0,2010
2038,Magnitogorsk,Russia,407775.0,2010
9113,Enugu,Nigeria,407756.0,1991
5043,Samarinda,Indonesia,407339.0,1990
7723,General San Martín,Argentina,406809.0,1991
6315,Sacramento,United States,406606.0,2000
7921,Serra,Brazil,406450.0,2010
1329,Szczecin,Poland,406427.0,2009
5971,Hermosillo,Mexico,406417.0,1990
43,Thessaloniki,Greece,406413.0,1981
4425,Kolhapur,India,406370.0,1991
5077,Al Basrah,Iraq,406296.0,1987
5297,Hirakata,Japan,406123.0,2012
2035,Magnitogorsk,Russia,406074.0,1979
3909,Hamedan,Iran,406070.0,1994
5214,Machida,Japan,405544.0,2005
6248,Tucson,United States,405390.0,1990
8366,Florianópolis,Brazil,405286.0,2010
7724,General San Martín,Argentina,405122.0,2001
552,Brno,Czech Republic,404820.0,2011
2108,Ulan-Ude,Russia,404426.0,2010
906,Bologna,Italy,404322.0,1991
5295,Hirakata,Japan,404044.0,2005
6963,Oklahoma City,United States,404014.0,1980
5202,Kashiwa,Japan,404012.0,2010
6918,Raleigh,United States,403971.0,2010
4217,Andijon,Uzbekistan,403900.0,2014
6008,Reynosa,Mexico,403718.0,2000
4860,Tel Aviv-Yafo,Israel,403700.0,2009
5659,Mixco,Guatemala,403689.0,2002
1673,Tver,Russia,403606.0,2010
4437,Cuttack,India,403418.0,1991
5550,Pasay,Philippines,403064.0,2007
5372,Miyazaki,Japan,402855.0,2012
5032,Mataram,Indonesia,402843.0,2010
5253,Gifu,Japan,402751.0,2000
4455,Ajmer,India,402700.0,1991
5294,Hirakata,Japan,402563.0,2000
5492,al Hudaydah,Yemen,402560.0,2004
8617,Aracaju,Brazil,402341.0,1991
4371,Bhavnagar,India,402338.0,1991
939,Firenze,Italy,402316.0,1991
313,Palma de Mallorca,Spain,402044.0,2011
6186,Laval,Canada,401553.0,2011
3258,Leicester,United Kingdom,401448.0,2001
3910,Hamedan,Iran,401281.0,1996
1524,Kaliningrad,Russia,401280.0,1989
5837,Cuautitlán Izcalli,Mexico,401119.0,1995
3453,Zhanjiang,China,400997.0,1990
8936,Oujda,Morocco,400738.0,2004
3381,Edinburgh,United Kingdom,400632.0,1991
5371,Miyazaki,Japan,400583.0,2010
2854,Tallinn,Estonia,400378.0,2000
699,Bochum,Germany,400356.0,1992
4957,Jambi,Indonesia,400351.0,2000
4601,Phnom Penh,Cambodia,400000.0,1987
1961,Grozny,Russia,399688.0,1989
6546,Miami,United States,399508.0,2010
5435,Jeju,South Korea,399416.0,2010
2856,Tallinn,Estonia,399340.0,2010
6319,Oakland,United States,399334.0,2000
5473,Abu Dhabi,United Arab Emirates,398695.0,1995
4951,Pekanbaru,Indonesia,398694.0,1990
1985,Stavropol,Russia,398539.0,2010
5487,Aden,Yemen,398399.0,1994
7519,Soacha,Colombia,398295.0,2005
2017,Nizhny Tagil,Russia,398146.0,1979
8360,Joinville,Brazil,397987.0,1996
5742,Durango,Mexico,397687.0,1995
4688,Shymkent,Kazakhstan,397600.0,1995
6254,Mesa,United States,397503.0,2000
9596,Beira,Mozambique,397368.0,1997
5035,Pontianak,Indonesia,397343.0,1990
5938,Cancún,Mexico,397191.0,2000
45,Thessaloniki,Greece,397156.0,2001
8739,Maracay,Venezuela,397014.0,1992
2855,Tallinn,Estonia,396852.0,2007
5009,Yogyakarta,Indonesia,396744.0,2000
6946,Cleveland,United States,396697.0,2010
6791,St. Louis,United States,396685.0,1990
3846,Orumiyeh,Iran,396392.0,1994
5203,Kashiwa,Japan,396251.0,2012
5235,Fujisawa,Japan,396014.0,2005
6912,Charlotte,United States,395934.0,1990
7974,Cuiabá,Brazil,395662.0,1991
1748,Lipetsk,Russia,395638.0,1979
2375,Eindhoven,Netherlands,395612.0,1995
5370,Miyazaki,Japan,395593.0,2005
4518,Bhilai,India,395360.0,1991
5098,Zarqa,Jordan,395227.0,2004
5270,Toyota,Japan,395224.0,2000
6098,Surrey,Canada,394976.0,2006
4880,Al Mahallah al Kubra,Egypt,394924.0,1996
5626,Hsinchu,Taiwan,394757.0,2006
7500,Manizales,Colombia,394627.0,2014
1541,Bryansk,Russia,394210.0,1979
6595,Atlanta,United States,394017.0,1990
8953,Meknès,Morocco,393791.0,1994
8222,Belford Roxo,Brazil,393520.0,1996
6970,Tulsa,United States,393507.0,2000
3752,Zigong,China,393184.0,1990
7143,Virginia Beach,United States,393069.0,1990
9044,Kananga,Zaire,393030.0,1994
550,Brno,Czech Republic,393000.0,1990
8080,Ananindeua,Brazil,392627.0,2000
8773,Petare,Venezuela,392430.0,1992
5621,Keelung,Taiwan,392242.0,2003
4426,Bhiwandi,India,392214.0,1991
7585,Buenaventura,Colombia,392054.0,2014
5434,Jeju,South Korea,391916.0,2005
6971,Tulsa,United States,391886.0,2010
8974,Niamey,Niger,391876.0,1988
8219,Campos dos Goytacazes,Brazil,391299.0,1996
5562,Marikina,Philippines,391170.0,2000
700,Bochum,Germany,391147.0,2000
6320,Oakland,United States,390865.0,2010
8354,Porto Velho,Brazil,390733.0,2010
5622,Keelung,Taiwan,390633.0,2006
2019,Nizhny Tagil,Russia,390498.0,2002
193,Toulouse,France,390350.0,1999
6119,Halifax,Canada,390096.0,2011
1373,Makiïvka,Ukraine,389589.0,2001
1712,Kirov,Russia,389533.0,1979
4039,Eslam Shahr,Iran,389102.0,2011
4307,Rajshahi,Bangladesh,388811.0,2001
5010,Yogyakarta,Indonesia,388627.0,2010
9502,Kisumu,Kenya,388311.0,2009
703,Wuppertal,Germany,388102.0,1992
6032,Xalapa-Enríquez,Mexico,387879.0,2005
4466,Tiruchirappalli,India,387223.0,1991
4049,Zanjan,Iran,386851.0,2011
698,Bochum,Germany,386271.0,1987
5451,Yongin,South Korea,386124.0,2000
8456,Diadema,Brazil,386089.0,2010
4902,Asyut,Egypt,386086.0,2006
3518,Shuangyashan,China,386081.0,1990
2761,Şanlıurfa,Turkey,385588.0,2000
5931,Querétaro,Mexico,385503.0,1990
6947,Cincinnati,United States,385409.0,1980
9339,Mbeya,Tanzania,385279.0,2012
7062,Fort Worth,United States,385164.0,1980
1499,Arkhangelsk,Russia,385028.0,1979
4879,Al Mahallah al Kubra,Egypt,385000.0,1986
3930,Kerman,Iran,384991.0,1996
5610,Taoyuan,Taiwan,384803.0,2006
1102,Zürich,Switzerland,384786.0,2013
6878,Albuquerque,United States,384736.0,1990
4535,Johor Bahru,Malaysia,384613.0,2000
2634,Erzurum,Turkey,384399.0,2012
7538,Villavicencio,Colombia,384131.0,2005
7541,Pasto,Colombia,383846.0,2005
3919,Bandar Abbas,Iran,383515.0,1994
8452,São José do Rio Preto,Brazil,383490.0,2010
6776,Minneapolis,United States,382824.0,2000
4546,Ipoh,Malaysia,382633.0,1991
6777,Minneapolis,United States,382578.0,2010
4859,Tel Aviv-Yafo,Israel,382500.0,2006
5047,Balikpapan,Indonesia,382453.0,2000
6672,Wichita,United States,382386.0,2010
4924,Bur Sa'id,Egypt,382000.0,1986
7598,San Juan,Puerto Rico,381931.0,2010
4079,Qazvin,Iran,381598.0,2011
5965,Mazatlán,Mexico,381583.0,2010
7516,Montería,Colombia,381284.0,2005
341,Las Palmas de Gran Canaria,Spain,381271.0,2011
7840,Macapá,Brazil,381214.0,2010
6055,Veracruz,Mexico,381190.0,1995
2722,Malatya,Turkey,381081.0,2000
5201,Kashiwa,Japan,380963.0,2005
5760,Irapuato,Mexico,380941.0,2010
3711,Zaozhuang,China,380846.0,1990
1518,Murmansk,Russia,380817.0,1979
3993,Arak,Iran,380755.0,1996
4342,Taunggyi,Myanmar,380665.0,2014
9447,Asmara,Eritrea,380568.0,1997
8018,Juiz de Fora,Brazil,380249.0,1991
7687,Auckland,New Zealand,380172.0,2001
1151,Bydgoszcz,Poland,380000.0,1990
5558,Muntinlupa,Philippines,379310.0,2000
3921,Bandar Abbas,Iran,379301.0,2006
1443,Vinnytsia,Ukraine,379000.0,1990
1130,Kaunas,Lithuania,378943.0,2001
5625,Hsinchu,Taiwan,378797.0,2003
3992,Arak,Iran,378597.0,1994
2571,Antalya,Turkey,378208.0,1990
5697,Tuxtla Gutiérrez,Mexico,378079.0,1995
3805,Yakeshi,China,377869.0,1990
3257,Leicester,United Kingdom,377700.0,1991
5213,Machida,Japan,377536.0,2000
4672,Aqtobe,Kazakhstan,377520.0,2014
8705,Piura,Peru,377496.0,2007
4575,Vientiane,Laos,377409.0,1987
5623,Keelung,Taiwan,377153.0,2012
9060,Ndola,Zambia,376311.0,1990
6003,Matamoros,Mexico,376279.0,2000
5615,Jhongli,Taiwan,376217.0,2012
551,Brno,Czech Republic,376172.0,2001
1743,Kursk,Russia,375345.0,1979
8005,Betim,Brazil,375331.0,2010
1960,Grozny,Russia,375326.0,1979
4494,Saharanpur,India,374945.0,1991
5028,Cilegon,Indonesia,374559.0,2010
3904,Rasht,Iran,374475.0,1994
5804,Tonala,Mexico,374258.0,2005
8433,Sorocaba,Brazil,374108.0,1991
4876,Tanta,Egypt,374000.0,1986
1442,Vinnytsia,Ukraine,374000.0,1989
3980,Sanandaj,Iran,373987.0,2011
2616,Diyarbakir,Turkey,373810.0,1990
1152,Bydgoszcz,Poland,373804.0,2002
6015,Nuevo Laredo,Mexico,373725.0,2010
1734,Belgorod,Russia,373528.0,2013
6031,Xalapa-Enríquez,Mexico,373076.0,2000
7467,Bello,Colombia,373013.0,2005
4877,Tanta,Egypt,372892.0,1996
6118,Halifax,Canada,372679.0,2006
9437,Juba,South Sudan,372410.0,2011
6318,Oakland,United States,372242.0,1990
4330,Monywa,Myanmar,371963.0,2014
319,Bilbao,Spain,371876.0,1994
339,Las Palmas de Gran Canaria,Spain,371787.0,1994
6614,Honolulu,United States,371657.0,2000
3555,Yichang,China,371601.0,1990
9286,Tamale,Ghana,371351.0,2010
908,Bologna,Italy,371337.0,2011
8700,Iquitos,Peru,370962.0,2007
6774,Minneapolis,United States,370951.0,1980
1445,Vinnytsia,Ukraine,370814.0,2012
465,Murcia,Spain,370745.0,2001
8190,Olinda,Brazil,370332.0,2010
2793,Van,Turkey,370190.0,2012
5620,Keelung,Taiwan,370049.0,1996
4771,Nampho,North Korea,370000.0,1987
907,Bologna,Italy,369955.0,2001
9142,Oyo,Nigeria,369894.0,1991
6991,Pittsburgh,United States,369879.0,1990
8680,Callao,Peru,369768.0,1993
4615,Da Nang,Vietnam,369734.0,1989
8448,Carapicuíba,Brazil,369584.0,2010
4874,Al Mansurah,Egypt,369409.0,1996
6314,Sacramento,United States,369365.0,1990
4541,Melaka,Malaysia,369222.0,2000
4427,Ulhasnagar,India,369077.0,1991
6185,Laval,Canada,368709.0,2006
1101,Zürich,Switzerland,368677.0,2009
7499,Manizales,Colombia,368433.0,2005
5807,Toluca,Mexico,368384.0,1995
6775,Minneapolis,United States,368383.0,1990
7780,Santa Fe,Argentina,368369.0,2001
3603,Zhenjiang,China,368316.0,1990
1153,Bydgoszcz,Poland,368235.0,2005
6972,Portland,United States,368148.0,1980
1972,Sochi,Russia,368011.0,2013
4236,Samarqand,Uzbekistan,368000.0,1993
7770,Salta,Argentina,367550.0,1991
5433,Jeju,South Korea,367364.0,2000
6969,Tulsa,United States,367302.0,1990
4671,Aqtobe,Kazakhstan,367220.0,2012
8102,Campina Grande,Brazil,367209.0,2010
1239,Katowice,Poland,367000.0,1990
4773,Nampho,North Korea,366815.0,2008
4467,Salem,India,366712.0,1991
8115,Londrina,Brazil,366676.0,1991
3417,Huaibei,China,366549.0,1990
704,Wuppertal,Germany,366434.0,2000
6134,London,Canada,366151.0,2011
5509,Iloilo,Philippines,365820.0,2000
2145,Chita,Russia,365754.0,1989
702,Wuppertal,Germany,365662.0,1987
7070,Arlington,United States,365366.0,2010
6613,Honolulu,United States,365272.0,1990
6612,Honolulu,United States,365048.0,1980
3501,Qinhuangdao,China,364972.0,1990
8220,Campos dos Goytacazes,Brazil,364177.0,2000
3796,Guilin,China,364130.0,1990
5095,As Sulaymaniyah,Iraq,364096.0,1987
6948,Cincinnati,United States,364040.0,1990
3483,Liupanshui,China,363954.0,1990
5472,Abu Dhabi,United Arab Emirates,363432.0,1989
8443,Mauá,Brazil,363392.0,2000
9107,Warri,Nigeria,363382.0,1991
2757,Samsun,Turkey,363180.0,2000
4783,Wonsan,North Korea,363127.0,2008
3672,Panshan,China,362773.0,1990
4400,Ujjain,India,362633.0,1991
9418,Libreville,Gabon,362386.0,1993
701,Bochum,Germany,362286.0,2011
1155,Bydgoszcz,Poland,362286.0,2012
3742,Yangquan,China,362268.0,1990
7692,Christchurch,New Zealand,361941.0,2006
2020,Nizhny Tagil,Russia,361811.0,2010
6545,Miami,United States,361580.0,2000
6304,Long Beach,United States,361498.0,1980
2633,Erzurum,Turkey,361235.0,2000
4919,Al Uqsur,Egypt,361138.0,1996
1479,Sevastopol´,Ukraine,361000.0,1990
1391,Kherson,Ukraine,361000.0,1990
6968,Tulsa,United States,360919.0,1980
7671,Canberra,Australia,360915.0,2001
8189,Olinda,Brazil,360554.0,2000
6501,Colorado Springs,United States,360329.0,2000
5504,Calamba,Philippines,360281.0,2007
8883,Misratah,Libya,360000.0,1990
7378,Delmas,Haiti,359451.0,2009
2107,Ulan-Ude,Russia,359391.0,2002
4778,Sinuiju,North Korea,359341.0,2008
8930,Kénitra,Morocco,359142.0,2004
6117,Halifax,Canada,359111.0,2001
2100,Tyumen,Russia,358992.0,1979
192,Toulouse,France,358688.0,1990
6544,Miami,United States,358548.0,1990
318,Bilbao,Spain,358467.0,1991
2021,Nizhny Tagil,Russia,358378.0,2013
1116,Mogilev,Belarus,358279.0,2009
8014,Uberlândia,Brazil,358165.0,1991
941,Firenze,Italy,358079.0,2011
1154,Bydgoszcz,Poland,358029.0,2009
4873,Al Mansurah,Egypt,358000.0,1986
2760,Şanlıurfa,Turkey,357900.0,1994
6891,Buffalo,United States,357870.0,1980
5609,Taoyuan,Taiwan,357647.0,2003
4038,Eslam Shahr,Iran,357389.0,2006
8460,Mogi das Cruzes,Brazil,357313.0,2010
8935,Oujda,Morocco,357278.0,1994
9509,Banjul,Gambia,357238.0,2003
1170,Lublin,Poland,357110.0,2002
8455,Diadema,Brazil,357064.0,2000
3673,Jinxi,China,357052.0,1990
9212,Chitungwiza,Zimbabwe,356840.0,2012
8464,Piracicaba,Brazil,356743.0,2010
1444,Vinnytsia,Ukraine,356665.0,2001
3814,Yinchuan,China,356652.0,1990
1115,Mogilev,Belarus,356500.0,1999
1733,Belgorod,Russia,356402.0,2010
1374,Makiïvka,Ukraine,356118.0,2012
1501,Arkhangelsk,Russia,356051.0,2002
4774,Sunchon,North Korea,356000.0,1987
1478,Sevastopol´,Ukraine,356000.0,1989
1171,Lublin,Poland,355998.0,2005
5662,Villa Nueva,Guatemala,355901.0,2002
8188,Olinda,Brazil,355741.0,1996
5614,Jhongli,Taiwan,355707.0,2006
2008,Kurgan,Russia,355517.0,1989
4078,Qazvin,Iran,355338.0,2006
1390,Kherson,Ukraine,355000.0,1989
5549,Pasay,Philippines,354908.0,2000
1984,Stavropol,Russia,354867.0,2002
340,Las Palmas de Gran Canaria,Spain,354863.0,2001
1523,Kaliningrad,Russia,354788.0,1979
6951,Toledo,United States,354635.0,1980
5139,Hims,Syria,354508.0,1987
7220,San José,Costa Rica,354409.0,2008
8468,Jundiaí,Brazil,354204.0,2010
6309,Fresno,United States,354202.0,1990
8738,Maracay,Venezuela,354196.0,1990
7391,San Salvador,El Salvador,354174.0,2013
4554,Kota Kinabalu,Malaysia,354153.0,2000
3644,Liaoyuan,China,354141.0,1990
3604,Lianyungang,China,354139.0,1990
7639,Gold Coast,Australia,354100.0,1996
5990,Villahermosa,Mexico,353577.0,2010
2465,Braşov,Romania,353000.0,1989
5050,Manado,Indonesia,352995.0,2000
9130,Abeokuta,Nigeria,352735.0,1991
338,Las Palmas de Gran Canaria,Spain,352641.0,1991
7553,Pereira,Colombia,352530.0,1995
2106,Ulan-Ude,Russia,352530.0,1989
5964,Mazatlán,Mexico,352471.0,2005
6133,London,Canada,352395.0,2006
940,Firenze,Italy,352227.0,2001
